Year,Month,Day,State,Event Type
1966,July,4,MINNESOTA,Thunderstorm Wind
1966,July,4,MINNESOTA,Thunderstorm Wind
1966,July,4,MINNESOTA,Thunderstorm Wind
1966,July,5,MINNESOTA,Tornado
1966,July,5,MINNESOTA,Tornado
1966,July,8,MINNESOTA,Hail
1966,July,31,MINNESOTA,Hail
1966,August,5,MINNESOTA,Tornado
1966,August,5,MINNESOTA,Thunderstorm Wind
1966,July,8,MINNESOTA,Hail
1966,July,9,MINNESOTA,Tornado
1966,July,9,MINNESOTA,Hail
1966,July,9,MINNESOTA,Thunderstorm Wind
1966,July,9,MINNESOTA,Thunderstorm Wind
1966,July,9,MINNESOTA,Thunderstorm Wind
1966,July,9,MINNESOTA,Tornado
1966,July,9,MINNESOTA,Thunderstorm Wind
1966,July,10,MINNESOTA,Tornado
1966,July,10,MINNESOTA,Tornado
1966,July,10,MINNESOTA,Tornado
1966,July,10,MINNESOTA,Hail
1966,May,23,MINNESOTA,Thunderstorm Wind
1966,June,5,MINNESOTA,Tornado
1966,June,11,MINNESOTA,Tornado
1966,June,11,MINNESOTA,Tornado
1966,June,11,MINNESOTA,Tornado
1966,June,19,MINNESOTA,Tornado
1966,June,19,MINNESOTA,Hail
1966,June,20,MINNESOTA,Hail
1966,June,20,MINNESOTA,Hail
1966,October,14,MINNESOTA,Hail
1966,October,14,MINNESOTA,Thunderstorm Wind
1966,July,10,MINNESOTA,Thunderstorm Wind
1966,July,10,MINNESOTA,Thunderstorm Wind
1966,July,10,MINNESOTA,Thunderstorm Wind
1966,July,10,MINNESOTA,Tornado
1966,July,11,MINNESOTA,Thunderstorm Wind
1966,July,12,MINNESOTA,Thunderstorm Wind
1966,July,17,MINNESOTA,Thunderstorm Wind
1966,July,17,MINNESOTA,Thunderstorm Wind
1966,July,23,MINNESOTA,Tornado
1966,July,23,MINNESOTA,Thunderstorm Wind
1966,July,24,MINNESOTA,Hail
1966,July,24,MINNESOTA,Thunderstorm Wind
1966,August,6,MINNESOTA,Hail
1966,August,6,MINNESOTA,Thunderstorm Wind
1966,August,7,MINNESOTA,Tornado
1966,August,7,MINNESOTA,Hail
1966,August,9,MINNESOTA,Tornado
1966,October,14,MINNESOTA,Hail
1966,October,14,MINNESOTA,Tornado
1966,October,14,MINNESOTA,Hail
1966,October,14,MINNESOTA,Thunderstorm Wind
1966,October,14,MINNESOTA,Hail
1966,July,4,MINNESOTA,Thunderstorm Wind
1967,July,25,MINNESOTA,Tornado
1967,July,16,MINNESOTA,Hail
1967,July,16,MINNESOTA,Hail
1967,July,16,MINNESOTA,Tornado
1967,June,15,MINNESOTA,Hail
1967,June,15,MINNESOTA,Tornado
1967,June,15,MINNESOTA,Hail
1967,June,15,MINNESOTA,Hail
1967,June,19,MINNESOTA,Tornado
1967,June,22,MINNESOTA,Thunderstorm Wind
1967,June,26,MINNESOTA,Hail
1967,June,26,MINNESOTA,Tornado
1967,June,26,MINNESOTA,Tornado
1967,June,27,MINNESOTA,Hail
1967,June,30,MINNESOTA,Tornado
1967,June,30,MINNESOTA,Tornado
1967,June,30,MINNESOTA,Thunderstorm Wind
1967,June,30,MINNESOTA,Thunderstorm Wind
1967,July,10,MINNESOTA,Thunderstorm Wind
1967,July,10,MINNESOTA,Thunderstorm Wind
1967,July,10,MINNESOTA,Thunderstorm Wind
1967,July,10,MINNESOTA,Hail
1967,June,14,MINNESOTA,Tornado
1967,June,15,MINNESOTA,Thunderstorm Wind
1967,June,15,MINNESOTA,Hail
1967,June,15,MINNESOTA,Thunderstorm Wind
1967,June,8,MINNESOTA,Thunderstorm Wind
1967,June,8,MINNESOTA,Thunderstorm Wind
1967,June,13,MINNESOTA,Hail
1967,June,13,MINNESOTA,Thunderstorm Wind
1967,June,15,MINNESOTA,Tornado
1967,June,15,MINNESOTA,Tornado
1967,June,14,MINNESOTA,Tornado
1967,June,14,MINNESOTA,Thunderstorm Wind
1967,June,14,MINNESOTA,Tornado
1967,July,22,MINNESOTA,Tornado
1967,July,22,MINNESOTA,Tornado
1967,July,22,MINNESOTA,Thunderstorm Wind
1967,July,25,MINNESOTA,Hail
1967,July,25,MINNESOTA,Tornado
1967,July,25,MINNESOTA,Hail
1967,July,26,MINNESOTA,Thunderstorm Wind
1967,July,30,MINNESOTA,Thunderstorm Wind
1967,July,30,MINNESOTA,Hail
1967,July,30,MINNESOTA,Hail
1967,July,30,MINNESOTA,Thunderstorm Wind
1967,August,1,MINNESOTA,Tornado
1967,August,1,MINNESOTA,Thunderstorm Wind
1967,August,6,MINNESOTA,Thunderstorm Wind
1967,August,15,MINNESOTA,Hail
1967,August,17,MINNESOTA,Hail
1967,August,25,MINNESOTA,Thunderstorm Wind
1967,April,2,MINNESOTA,Tornado
1967,April,5,MINNESOTA,Hail
1967,April,14,MINNESOTA,Thunderstorm Wind
1967,April,14,MINNESOTA,Thunderstorm Wind
1967,April,30,MINNESOTA,Hail
1967,April,30,MINNESOTA,Hail
1967,April,30,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Hail
1967,April,30,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Hail
1967,June,7,MINNESOTA,Tornado
1967,June,8,MINNESOTA,Hail
1967,June,8,MINNESOTA,Hail
1967,June,8,MINNESOTA,Hail
1967,March,30,MINNESOTA,Thunderstorm Wind
1967,April,30,MINNESOTA,Hail
1967,July,16,MINNESOTA,Tornado
1967,July,22,MINNESOTA,Hail
1967,July,22,MINNESOTA,Thunderstorm Wind
1967,July,22,MINNESOTA,Tornado
1967,April,30,MINNESOTA,Tornado
1968,June,20,MINNESOTA,Hail
1968,May,15,MINNESOTA,Hail
1968,June,20,MINNESOTA,Thunderstorm Wind
1968,June,20,MINNESOTA,Thunderstorm Wind
1968,June,20,MINNESOTA,Hail
1968,June,13,MINNESOTA,Tornado
1968,June,13,MINNESOTA,Tornado
1968,June,13,MINNESOTA,Tornado
1968,June,13,MINNESOTA,Tornado
1968,June,13,MINNESOTA,Tornado
1968,June,13,MINNESOTA,Tornado
1968,June,13,MINNESOTA,Thunderstorm Wind
1968,June,17,MINNESOTA,Hail
1968,June,20,MINNESOTA,Hail
1968,June,20,MINNESOTA,Hail
1968,May,15,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Tornado
1968,May,15,MINNESOTA,Hail
1968,May,15,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Tornado
1968,May,15,MINNESOTA,Tornado
1968,April,20,MINNESOTA,Tornado
1968,April,20,MINNESOTA,Tornado
1968,April,20,MINNESOTA,Tornado
1968,May,1,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Hail
1968,June,20,MINNESOTA,Hail
1968,June,20,MINNESOTA,Thunderstorm Wind
1968,June,20,MINNESOTA,Tornado
1968,June,20,MINNESOTA,Hail
1968,May,15,MINNESOTA,Tornado
1968,May,15,MINNESOTA,Tornado
1968,May,15,MINNESOTA,Hail
1968,May,15,MINNESOTA,Hail
1968,May,15,MINNESOTA,Hail
1968,May,15,MINNESOTA,Hail
1968,June,20,MINNESOTA,Tornado
1968,June,21,MINNESOTA,Thunderstorm Wind
1968,June,21,MINNESOTA,Thunderstorm Wind
1968,June,21,MINNESOTA,Thunderstorm Wind
1968,June,21,MINNESOTA,Thunderstorm Wind
1968,June,23,MINNESOTA,Hail
1968,June,23,MINNESOTA,Thunderstorm Wind
1968,June,30,MINNESOTA,Tornado
1968,June,30,MINNESOTA,Tornado
1968,July,3,MINNESOTA,Tornado
1968,July,4,MINNESOTA,Hail
1968,August,15,MINNESOTA,Thunderstorm Wind
1968,August,16,MINNESOTA,Thunderstorm Wind
1968,August,16,MINNESOTA,Hail
1968,August,18,MINNESOTA,Tornado
1968,August,19,MINNESOTA,Tornado
1968,August,23,MINNESOTA,Hail
1968,March,18,MINNESOTA,Tornado
1968,March,18,MINNESOTA,Hail
1968,March,18,MINNESOTA,Hail
1968,April,9,MINNESOTA,Thunderstorm Wind
1968,April,20,MINNESOTA,Thunderstorm Wind
1968,April,20,MINNESOTA,Tornado
1968,June,10,MINNESOTA,Hail
1968,June,13,MINNESOTA,Tornado
1968,June,13,MINNESOTA,Hail
1968,August,23,MINNESOTA,Thunderstorm Wind
1968,August,23,MINNESOTA,Thunderstorm Wind
1968,August,5,MINNESOTA,Thunderstorm Wind
1968,August,6,MINNESOTA,Thunderstorm Wind
1968,August,6,MINNESOTA,Thunderstorm Wind
1968,June,10,MINNESOTA,Tornado
1968,August,23,MINNESOTA,Thunderstorm Wind
1968,August,23,MINNESOTA,Thunderstorm Wind
1968,August,23,MINNESOTA,Thunderstorm Wind
1968,September,3,MINNESOTA,Thunderstorm Wind
1968,September,3,MINNESOTA,Thunderstorm Wind
1968,September,8,MINNESOTA,Hail
1968,September,8,MINNESOTA,Hail
1968,September,8,MINNESOTA,Hail
1968,June,9,MINNESOTA,Thunderstorm Wind
1968,June,10,MINNESOTA,Thunderstorm Wind
1968,June,10,MINNESOTA,Thunderstorm Wind
1968,June,10,MINNESOTA,Thunderstorm Wind
1968,June,10,MINNESOTA,Thunderstorm Wind
1968,June,10,MINNESOTA,Hail
1968,June,10,MINNESOTA,Thunderstorm Wind
1968,June,9,MINNESOTA,Tornado
1968,July,23,MINNESOTA,Hail
1968,July,26,MINNESOTA,Tornado
1968,July,30,MINNESOTA,Tornado
1968,August,3,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Tornado
1968,May,28,MINNESOTA,Tornado
1968,June,4,MINNESOTA,Hail
1968,June,4,MINNESOTA,Thunderstorm Wind
1968,June,7,MINNESOTA,Tornado
1968,June,8,MINNESOTA,Thunderstorm Wind
1968,June,8,MINNESOTA,Tornado
1968,July,14,MINNESOTA,Tornado
1968,July,14,MINNESOTA,Thunderstorm Wind
1968,July,14,MINNESOTA,Tornado
1968,July,17,MINNESOTA,Tornado
1968,July,21,MINNESOTA,Thunderstorm Wind
1968,July,14,MINNESOTA,Tornado
1968,July,23,MINNESOTA,Hail
1968,July,23,MINNESOTA,Hail
1968,July,23,MINNESOTA,Hail
1968,July,23,MINNESOTA,Hail
1968,July,23,MINNESOTA,Hail
1968,August,3,MINNESOTA,Thunderstorm Wind
1968,August,5,MINNESOTA,Hail
1968,July,6,MINNESOTA,Hail
1968,July,6,MINNESOTA,Hail
1968,July,6,MINNESOTA,Hail
1968,July,6,MINNESOTA,Hail
1968,July,6,MINNESOTA,Hail
1968,July,6,MINNESOTA,Hail
1968,August,15,MINNESOTA,Hail
1968,July,6,MINNESOTA,Hail
1968,July,8,MINNESOTA,Thunderstorm Wind
1968,July,11,MINNESOTA,Hail
1968,July,11,MINNESOTA,Hail
1968,July,13,MINNESOTA,Hail
1968,July,13,MINNESOTA,Hail
1968,July,13,MINNESOTA,Hail
1968,July,13,MINNESOTA,Thunderstorm Wind
1968,July,13,MINNESOTA,Thunderstorm Wind
1968,July,13,MINNESOTA,Hail
1968,July,13,MINNESOTA,Thunderstorm Wind
1968,July,13,MINNESOTA,Thunderstorm Wind
1968,July,13,MINNESOTA,Thunderstorm Wind
1968,July,14,MINNESOTA,Hail
1968,July,14,MINNESOTA,Tornado
1968,July,14,MINNESOTA,Thunderstorm Wind
1968,August,12,MINNESOTA,Thunderstorm Wind
1968,August,15,MINNESOTA,Tornado
1968,August,15,MINNESOTA,Tornado
1968,August,6,MINNESOTA,Thunderstorm Wind
1968,August,6,MINNESOTA,Thunderstorm Wind
1968,August,8,MINNESOTA,Hail
1968,August,12,MINNESOTA,Thunderstorm Wind
1968,August,12,MINNESOTA,Thunderstorm Wind
1968,August,12,MINNESOTA,Hail
1968,June,20,MINNESOTA,Thunderstorm Wind
1968,May,15,MINNESOTA,Tornado
1968,August,12,MINNESOTA,Hail
1969,July,13,MINNESOTA,Thunderstorm Wind
1969,June,26,MINNESOTA,Thunderstorm Wind
1969,June,26,MINNESOTA,Thunderstorm Wind
1969,June,26,MINNESOTA,Thunderstorm Wind
1969,June,28,MINNESOTA,Hail
1969,July,3,MINNESOTA,Thunderstorm Wind
1969,July,13,MINNESOTA,Tornado
1969,July,13,MINNESOTA,Thunderstorm Wind
1969,July,13,MINNESOTA,Thunderstorm Wind
1969,July,13,MINNESOTA,Thunderstorm Wind
1969,July,13,MINNESOTA,Thunderstorm Wind
1969,July,13,MINNESOTA,Thunderstorm Wind
1969,July,14,MINNESOTA,Thunderstorm Wind
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Thunderstorm Wind
1969,August,6,MINNESOTA,Thunderstorm Wind
1969,September,5,MINNESOTA,Thunderstorm Wind
1969,September,5,MINNESOTA,Tornado
1969,September,5,MINNESOTA,Tornado
1969,September,5,MINNESOTA,Tornado
1969,October,4,MINNESOTA,Thunderstorm Wind
1969,October,4,MINNESOTA,Thunderstorm Wind
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Tornado
1969,April,8,MINNESOTA,Thunderstorm Wind
1969,May,3,MINNESOTA,Thunderstorm Wind
1969,May,14,MINNESOTA,Thunderstorm Wind
1969,May,15,MINNESOTA,Thunderstorm Wind
1969,May,15,MINNESOTA,Thunderstorm Wind
1969,May,26,MINNESOTA,Hail
1969,May,28,MINNESOTA,Thunderstorm Wind
1969,May,31,MINNESOTA,Tornado
1969,June,25,MINNESOTA,Thunderstorm Wind
1969,June,25,MINNESOTA,Thunderstorm Wind
1969,June,25,MINNESOTA,Tornado
1969,June,25,MINNESOTA,Tornado
1969,June,25,MINNESOTA,Thunderstorm Wind
1969,June,25,MINNESOTA,Thunderstorm Wind
1969,June,25,MINNESOTA,Tornado
1969,June,25,MINNESOTA,Thunderstorm Wind
1969,June,25,MINNESOTA,Thunderstorm Wind
1969,June,25,MINNESOTA,Thunderstorm Wind
1969,June,25,MINNESOTA,Thunderstorm Wind
1969,June,25,MINNESOTA,Thunderstorm Wind
1969,June,25,MINNESOTA,Tornado
1969,June,25,MINNESOTA,Thunderstorm Wind
1969,June,26,MINNESOTA,Thunderstorm Wind
1969,June,26,MINNESOTA,Thunderstorm Wind
1969,June,26,MINNESOTA,Thunderstorm Wind
1969,June,26,MINNESOTA,Thunderstorm Wind
1969,June,26,MINNESOTA,Thunderstorm Wind
1969,July,13,MINNESOTA,Thunderstorm Wind
1969,July,13,MINNESOTA,Thunderstorm Wind
1969,July,13,MINNESOTA,Thunderstorm Wind
1969,July,13,MINNESOTA,Thunderstorm Wind
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Thunderstorm Wind
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Thunderstorm Wind
1969,July,15,MINNESOTA,Thunderstorm Wind
1969,July,15,MINNESOTA,Thunderstorm Wind
1969,July,15,MINNESOTA,Thunderstorm Wind
1969,July,15,MINNESOTA,Thunderstorm Wind
1969,July,15,MINNESOTA,Thunderstorm Wind
1969,July,15,MINNESOTA,Thunderstorm Wind
1969,July,15,MINNESOTA,Thunderstorm Wind
1969,July,15,MINNESOTA,Tornado
1969,July,15,MINNESOTA,Tornado
1969,July,15,MINNESOTA,Thunderstorm Wind
1969,July,15,MINNESOTA,Tornado
1969,July,15,MINNESOTA,Tornado
1969,July,22,MINNESOTA,Hail
1969,July,22,MINNESOTA,Thunderstorm Wind
1969,July,26,MINNESOTA,Tornado
1969,July,26,MINNESOTA,Tornado
1969,August,6,MINNESOTA,Hail
1969,June,28,MINNESOTA,Hail
1969,August,6,MINNESOTA,Tornado
1970,July,1,MINNESOTA,Thunderstorm Wind
1970,July,18,MINNESOTA,Thunderstorm Wind
1970,August,11,MINNESOTA,Hail
1970,August,11,MINNESOTA,Thunderstorm Wind
1970,August,14,MINNESOTA,Hail
1970,August,14,MINNESOTA,Thunderstorm Wind
1970,August,14,MINNESOTA,Hail
1970,August,14,MINNESOTA,Thunderstorm Wind
1970,August,29,MINNESOTA,Thunderstorm Wind
1970,August,29,MINNESOTA,Thunderstorm Wind
1970,September,20,MINNESOTA,Thunderstorm Wind
1970,September,20,MINNESOTA,Thunderstorm Wind
1970,September,20,MINNESOTA,Thunderstorm Wind
1970,September,20,MINNESOTA,Tornado
1970,September,21,MINNESOTA,Thunderstorm Wind
1970,September,21,MINNESOTA,Thunderstorm Wind
1970,June,16,MINNESOTA,Thunderstorm Wind
1970,June,17,MINNESOTA,Thunderstorm Wind
1970,June,25,MINNESOTA,Tornado
1970,June,15,MINNESOTA,Tornado
1970,June,15,MINNESOTA,Thunderstorm Wind
1970,July,26,MINNESOTA,Thunderstorm Wind
1970,July,26,MINNESOTA,Thunderstorm Wind
1970,July,26,MINNESOTA,Thunderstorm Wind
1970,July,29,MINNESOTA,Hail
1970,July,31,MINNESOTA,Hail
1970,April,15,MINNESOTA,Tornado
1970,April,22,MINNESOTA,Tornado
1970,April,22,MINNESOTA,Tornado
1970,April,29,MINNESOTA,Hail
1970,April,29,MINNESOTA,Tornado
1970,April,29,MINNESOTA,Thunderstorm Wind
1970,May,12,MINNESOTA,Thunderstorm Wind
1970,May,21,MINNESOTA,Hail
1970,May,21,MINNESOTA,Hail
1970,May,22,MINNESOTA,Hail
1970,May,22,MINNESOTA,Hail
1970,June,9,MINNESOTA,Hail
1970,June,10,MINNESOTA,Thunderstorm Wind
1970,June,10,MINNESOTA,Thunderstorm Wind
1970,July,7,MINNESOTA,Hail
1970,July,7,MINNESOTA,Thunderstorm Wind
1970,July,7,MINNESOTA,Thunderstorm Wind
1970,July,7,MINNESOTA,Thunderstorm Wind
1970,July,12,MINNESOTA,Thunderstorm Wind
1970,July,18,MINNESOTA,Hail
1970,July,18,MINNESOTA,Hail
1970,July,18,MINNESOTA,Tornado
1970,July,18,MINNESOTA,Thunderstorm Wind
1970,July,18,MINNESOTA,Tornado
1970,July,18,MINNESOTA,Thunderstorm Wind
1970,June,12,MINNESOTA,Hail
1970,June,12,MINNESOTA,Hail
1970,June,12,MINNESOTA,Thunderstorm Wind
1970,June,13,MINNESOTA,Thunderstorm Wind
1970,June,13,MINNESOTA,Hail
1970,June,15,MINNESOTA,Hail
1970,June,15,MINNESOTA,Thunderstorm Wind
1970,June,15,MINNESOTA,Hail
1970,June,15,MINNESOTA,Thunderstorm Wind
1970,June,15,MINNESOTA,Thunderstorm Wind
1970,June,15,MINNESOTA,Thunderstorm Wind
1970,July,18,MINNESOTA,Thunderstorm Wind
1970,July,18,MINNESOTA,Tornado
1970,July,18,MINNESOTA,Thunderstorm Wind
1970,July,26,MINNESOTA,Thunderstorm Wind
1970,June,25,MINNESOTA,Thunderstorm Wind
1970,June,25,MINNESOTA,Tornado
1970,June,25,MINNESOTA,Thunderstorm Wind
1970,June,25,MINNESOTA,Thunderstorm Wind
1970,July,1,MINNESOTA,Tornado
1970,July,1,MINNESOTA,Tornado
1970,July,7,MINNESOTA,Thunderstorm Wind
1970,July,7,MINNESOTA,Thunderstorm Wind
1970,July,7,MINNESOTA,Tornado
1970,June,16,MINNESOTA,Thunderstorm Wind
1970,July,7,MINNESOTA,Tornado
1970,July,1,MINNESOTA,Thunderstorm Wind
1971,May,31,MINNESOTA,Tornado
1971,May,31,MINNESOTA,Tornado
1971,May,31,MINNESOTA,Tornado
1971,May,31,MINNESOTA,Tornado
1971,May,31,MINNESOTA,Hail
1971,May,31,MINNESOTA,Thunderstorm Wind
1971,May,31,MINNESOTA,Thunderstorm Wind
1971,June,4,MINNESOTA,Thunderstorm Wind
1971,June,4,MINNESOTA,Thunderstorm Wind
1971,June,6,MINNESOTA,Thunderstorm Wind
1971,June,7,MINNESOTA,Tornado
1971,June,7,MINNESOTA,Tornado
1971,June,7,MINNESOTA,Tornado
1971,June,7,MINNESOTA,Tornado
1971,June,10,MINNESOTA,Hail
1971,June,10,MINNESOTA,Hail
1971,June,10,MINNESOTA,Hail
1971,June,10,MINNESOTA,Hail
1971,August,16,MINNESOTA,Thunderstorm Wind
1971,August,17,MINNESOTA,Hail
1971,June,16,MINNESOTA,Hail
1971,June,17,MINNESOTA,Thunderstorm Wind
1971,June,17,MINNESOTA,Thunderstorm Wind
1971,August,16,MINNESOTA,Hail
1971,July,18,MINNESOTA,Tornado
1971,July,24,MINNESOTA,Thunderstorm Wind
1971,July,27,MINNESOTA,Tornado
1971,July,27,MINNESOTA,Tornado
1971,July,27,MINNESOTA,Thunderstorm Wind
1971,July,27,MINNESOTA,Tornado
1971,July,27,MINNESOTA,Tornado
1971,July,27,MINNESOTA,Tornado
1971,August,9,MINNESOTA,Thunderstorm Wind
1971,August,9,MINNESOTA,Thunderstorm Wind
1971,August,9,MINNESOTA,Tornado
1971,August,9,MINNESOTA,Thunderstorm Wind
1971,August,9,MINNESOTA,Tornado
1971,August,13,MINNESOTA,Hail
1971,July,12,MINNESOTA,Hail
1971,July,12,MINNESOTA,Hail
1971,July,14,MINNESOTA,Tornado
1971,July,14,MINNESOTA,Tornado
1971,July,18,MINNESOTA,Thunderstorm Wind
1971,June,17,MINNESOTA,Thunderstorm Wind
1971,June,17,MINNESOTA,Thunderstorm Wind
1971,June,17,MINNESOTA,Hail
1971,June,18,MINNESOTA,Thunderstorm Wind
1971,June,18,MINNESOTA,Thunderstorm Wind
1971,June,18,MINNESOTA,Thunderstorm Wind
1971,June,19,MINNESOTA,Thunderstorm Wind
1971,June,19,MINNESOTA,Thunderstorm Wind
1971,June,19,MINNESOTA,Thunderstorm Wind
1971,June,19,MINNESOTA,Thunderstorm Wind
1971,June,19,MINNESOTA,Thunderstorm Wind
1971,June,19,MINNESOTA,Hail
1971,June,19,MINNESOTA,Hail
1971,June,19,MINNESOTA,Tornado
1971,June,19,MINNESOTA,Thunderstorm Wind
1971,June,19,MINNESOTA,Tornado
1971,June,19,MINNESOTA,Tornado
1971,June,23,MINNESOTA,Thunderstorm Wind
1971,June,23,MINNESOTA,Thunderstorm Wind
1971,June,23,MINNESOTA,Thunderstorm Wind
1971,June,23,MINNESOTA,Thunderstorm Wind
1971,June,24,MINNESOTA,Thunderstorm Wind
1971,June,24,MINNESOTA,Thunderstorm Wind
1971,June,24,MINNESOTA,Thunderstorm Wind
1971,June,24,MINNESOTA,Thunderstorm Wind
1971,June,24,MINNESOTA,Thunderstorm Wind
1971,June,24,MINNESOTA,Thunderstorm Wind
1971,June,24,MINNESOTA,Thunderstorm Wind
1971,August,17,MINNESOTA,Hail
1971,August,21,MINNESOTA,Hail
1971,August,21,MINNESOTA,Hail
1971,August,21,MINNESOTA,Hail
1971,August,21,MINNESOTA,Hail
1971,August,21,MINNESOTA,Hail
1971,September,17,MINNESOTA,Tornado
1971,September,29,MINNESOTA,Hail
1971,June,29,MINNESOTA,Thunderstorm Wind
1971,June,29,MINNESOTA,Thunderstorm Wind
1971,June,29,MINNESOTA,Thunderstorm Wind
1971,June,29,MINNESOTA,Thunderstorm Wind
1971,June,30,MINNESOTA,Tornado
1971,July,3,MINNESOTA,Thunderstorm Wind
1971,July,5,MINNESOTA,Hail
1971,July,6,MINNESOTA,Thunderstorm Wind
1971,July,7,MINNESOTA,Thunderstorm Wind
1971,July,7,MINNESOTA,Hail
1971,July,7,MINNESOTA,Hail
1971,July,7,MINNESOTA,Thunderstorm Wind
1971,July,7,MINNESOTA,Thunderstorm Wind
1971,July,7,MINNESOTA,Hail
1971,July,12,MINNESOTA,Thunderstorm Wind
1971,July,12,MINNESOTA,Hail
1971,July,12,MINNESOTA,Hail
1971,July,12,MINNESOTA,Hail
1971,June,24,MINNESOTA,Thunderstorm Wind
1971,June,28,MINNESOTA,Hail
1971,June,29,MINNESOTA,Thunderstorm Wind
1971,July,5,MINNESOTA,Tornado
1972,July,10,MINNESOTA,Tornado
1972,July,10,MINNESOTA,Hail
1972,July,11,MINNESOTA,Hail
1972,July,11,MINNESOTA,Hail
1972,July,15,MINNESOTA,Thunderstorm Wind
1972,July,21,MINNESOTA,Tornado
1972,July,21,MINNESOTA,Thunderstorm Wind
1972,July,22,MINNESOTA,Thunderstorm Wind
1972,July,27,MINNESOTA,Tornado
1972,August,5,MINNESOTA,Hail
1972,August,5,MINNESOTA,Hail
1972,August,5,MINNESOTA,Thunderstorm Wind
1972,August,16,MINNESOTA,Thunderstorm Wind
1972,August,18,MINNESOTA,Thunderstorm Wind
1972,August,20,MINNESOTA,Hail
1972,August,20,MINNESOTA,Hail
1972,August,20,MINNESOTA,Hail
1972,August,20,MINNESOTA,Thunderstorm Wind
1972,September,6,MINNESOTA,Thunderstorm Wind
1972,September,20,MINNESOTA,Thunderstorm Wind
1972,May,20,MINNESOTA,Hail
1972,May,24,MINNESOTA,Tornado
1972,May,26,MINNESOTA,Hail
1972,June,13,MINNESOTA,Hail
1972,June,13,MINNESOTA,Thunderstorm Wind
1972,June,17,MINNESOTA,Tornado
1972,June,27,MINNESOTA,Hail
1972,June,27,MINNESOTA,Hail
1972,June,27,MINNESOTA,Hail
1972,July,1,MINNESOTA,Hail
1972,July,1,MINNESOTA,Hail
1972,May,26,MINNESOTA,Hail
1973,July,1,MINNESOTA,Thunderstorm Wind
1973,August,29,MINNESOTA,Thunderstorm Wind
1973,August,31,MINNESOTA,Tornado
1973,August,31,MINNESOTA,Thunderstorm Wind
1973,August,31,MINNESOTA,Tornado
1973,August,31,MINNESOTA,Tornado
1973,September,1,MINNESOTA,Tornado
1973,September,2,MINNESOTA,Hail
1973,September,26,MINNESOTA,Tornado
1973,October,3,MINNESOTA,Hail
1973,October,9,MINNESOTA,Tornado
1973,October,9,MINNESOTA,Thunderstorm Wind
1973,October,9,MINNESOTA,Thunderstorm Wind
1973,October,9,MINNESOTA,Thunderstorm Wind
1973,October,9,MINNESOTA,Thunderstorm Wind
1973,October,9,MINNESOTA,Thunderstorm Wind
1973,October,9,MINNESOTA,Thunderstorm Wind
1973,October,9,MINNESOTA,Thunderstorm Wind
1973,October,11,MINNESOTA,Tornado
1973,August,17,MINNESOTA,Hail
1973,August,18,MINNESOTA,Thunderstorm Wind
1973,August,18,MINNESOTA,Thunderstorm Wind
1973,August,21,MINNESOTA,Thunderstorm Wind
1973,August,21,MINNESOTA,Thunderstorm Wind
1973,August,21,MINNESOTA,Thunderstorm Wind
1973,August,21,MINNESOTA,Thunderstorm Wind
1973,August,21,MINNESOTA,Thunderstorm Wind
1973,August,21,MINNESOTA,Thunderstorm Wind
1973,June,15,MINNESOTA,Thunderstorm Wind
1973,June,15,MINNESOTA,Thunderstorm Wind
1973,June,15,MINNESOTA,Thunderstorm Wind
1973,August,6,MINNESOTA,Hail
1973,August,8,MINNESOTA,Hail
1973,August,8,MINNESOTA,Thunderstorm Wind
1973,July,23,MINNESOTA,Tornado
1973,July,29,MINNESOTA,Hail
1973,July,29,MINNESOTA,Thunderstorm Wind
1973,July,29,MINNESOTA,Hail
1973,June,16,MINNESOTA,Hail
1973,June,16,MINNESOTA,Tornado
